"ID_evenement","Systeme","Categorie","Date","app.mthd","app.mthd.ts","app.mthd.bc","app.mthd.os","app.mthd.cs","incorp.shallow","incorp.deep","man.source.pig","ct","dt","f","s","e","ei","j","er","f0","r1","r2","r3","f4","r5","jinst"
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,21,1,3.26871866810273,24.3938144060403,19.1756680366089,0.276917404233018,0.276917404233018,0.352027978348673,0.759956486399866,0.0623979409179117,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.262797419390609
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,22,1,2.84985420112897,24.1572180516018,19.4463561315075,0.270688094898567,0.270688094898567,0.356997285422005,0.759956486399866,0.0694491389494064,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.256185372272466
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,23,1,2.46669317732628,23.8980237382659,19.7078713550168,0.261515223509285,0.261515223509285,0.361798196413144,0.759956486399866,0.0767082873460693,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.246856103093024
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,24,1,2.12207170323941,23.6191378266666,19.9548065450588,0.246935190042077,0.246935190042077,0.366331446340484,0.759956486399866,0.0828045399447343,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.232684812646017
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,25,1,1.81362292319247,23.3234214755262,20.1869565356425,0.232149990583633,0.232149990583633,0.370593268755369,0.759956486399866,0.0893852812086078,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.218365590207603
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,26,1,1.54461721116278,23.013725521558,20.3984444920231,0.211487956380584,0.211487956380584,0.374475776399307,0.759956486399866,0.0928692507736476,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.198954874241923
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,27,1,1.31172240078107,22.6928354317252,20.5900162369516,0.19157174492851,0.19157174492851,0.377992661127764,0.759956486399866,0.0957539474445183,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.18033606539179
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,28,1,1.10462144115396,22.3630137915444,20.7698847452978,0.179868508346239,0.179868508346239,0.381294697189341,0.759956486399866,0.104157305203495,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.168992354353211
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,29,1,0.931690334480055,22.0264543495103,20.9276051318469,0.157720386549055,0.157720386549055,0.384190136801418,0.759956486399866,0.102576378652424,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.148695625428336
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,30,1,0.791211617672372,21.6855148127101,21.0626250453628,0.135019913515919,0.135019913515919,0.386668839869342,0.759956486399866,0.0957539474445183,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.128065519197481
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,31,1,0.679803397848019,21.3423347553714,21.1762389155577,0.113613870194946,0.113613870194946,0.388754569605627,0.759956486399866,0.084080739177614,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.108634530404904
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,32,1,0.591088935319268,20.9986812493847,21.2730773049288,0.0968383893710403,0.0968383893710403,0.390532334133661,0.759956486399866,0.0721560576181889,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0932979382460764
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,33,1,0.517986541050671,20.6558369080017,21.3589359655303,0.085858660601513,0.085858660601513,0.392108532191406,0.759956486399866,0.064336140385826,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.083145630194163
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,34,1,0.454147553134146,20.3146122202409,21.4393332365915,0.080397271061269,0.080397271061269,0.393584469756784,0.759956486399866,0.0638460181744929,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0779928791885804
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,35,1,0.400589413382939,19.9756357226399,21.5125925648068,0.0732593282152223,0.0732593282152223,0.394929368571133,0.759956486399866,0.0578040670829016,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0713354769383328
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,36,1,0.354708537560572,19.6394656712717,21.5807189770084,0.0681264122016358,0.0681264122016358,0.396180037028352,0.759956486399866,0.0539594756049108,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0665088485950385
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,37,1,0.315089925260783,19.3065171759202,21.6446644586916,0.0639454816832199,0.0639454816832199,0.397353951731011,0.759956486399866,0.0507572671154769,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0625590178774426
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,38,1,0.280004701824984,18.9770918921727,21.7058026185218,0.0611381598301968,0.0611381598301968,0.398476329463244,0.759956486399866,0.0503705907645072,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.059875366813233
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,39,1,0.249388941563873,18.651428215597,21.7639012468396,0.0580986283177722,0.0580986283177722,0.399542907307233,0.759956486399866,0.0481116140800353,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0569843919904452
